language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	contradiction					Reintegrando tus propios ahorrillos para que los tragatochos que han de proveer un 20%, tengan que deshinchar sus megatasaciones absolutamente irreales respecto a la mayoría de salarios.	El integro de los ahorros hace que las tasaciones sean más irreales.	180	538	economy	contradiction	-	-	-	-			
es	neutral					Reintegrando tus propios ahorrillos para que los tragatochos que han de proveer un 20%, tengan que deshinchar sus megatasaciones absolutamente irreales respecto a la mayoría de salarios.	Los ahorros hacen que las tasaciones sean irreales.	180	539	economy	neutral	-	-	-	-			
es	entailment					Reintegrando tus propios ahorrillos para que los tragatochos que han de proveer un 20%, tengan que deshinchar sus megatasaciones absolutamente irreales respecto a la mayoría de salarios.	Las tasaciones no son reales en relación a los salarios.	180	540	economy	entailment	-	-	-	-			
es	contradiction					Le digo que como me hacen eso, que no puedo pagar ese dinero, ni 15, ni 10 ni 3.	Puede pagar cualquier cantidad que le pidan.	181	541	economy	contradiction	-	-	-	-			
es	entailment					Le digo que como me hacen eso, que no puedo pagar ese dinero, ni 15, ni 10 ni 3.	Tiene que pagar un dinero que no puede.	181	542	economy	entailment	-	-	-	-			
es	neutral					Le digo que como me hacen eso, que no puedo pagar ese dinero, ni 15, ni 10 ni 3.	No puede pagar la cantidad que le piden por la cantidad de deudas que ya tiene.	181	543	economy	neutral	-	-	-	-			
es	contradiction					Algo harán para que los especuladores (es decir los amigüitos del tripartit) que compraron a precio de mierda, puedan vender a precio de oro.	Los especuladores comprarán barato.	182	544	economy	contradiction	-	-	-	-			
es	neutral					Algo harán para que los especuladores (es decir los amigüitos del tripartit) que compraron a precio de mierda, puedan vender a precio de oro.	Los especuladores compraron grandes cantidades de butifarra.	182	545	economy	neutral	-	-	-	-			
es	entailment					Algo harán para que los especuladores (es decir los amigüitos del tripartit) que compraron a precio de mierda, puedan vender a precio de oro.	Los especuladores lo tendrán fácil para vender caro.	182	546	economy	entailment	-	-	-	-			
es	contradiction					Este retroceso de los precios tiene que ver con la estrategia lanzada por los vendedores estadounidenses para deshacerse de sus inmuebles.	El retroceso de los precios es debido a que los vendedores están manteniendo sus activos inmobiliarios	183	547	economy	contradiction	-	-	-	-			
es	entailment					Este retroceso de los precios tiene que ver con la estrategia lanzada por los vendedores estadounidenses para deshacerse de sus inmuebles.	Los vendedores estadounidenses han provocado un retroceso en los precios	183	548	economy	entailment	-	-	-	-			
es	neutral					Este retroceso de los precios tiene que ver con la estrategia lanzada por los vendedores estadounidenses para deshacerse de sus inmuebles.	El retroceso de los precios de los inmuebles tiene que ver con la subida del oro	183	549	economy	neutral	-	-	-	-			
es	contradiction					Más adelante haces otras afirmaciones infundadas o falsas que ya no me voy a molestar en desmentir con fuentes, sinó que te lo diré y, en todo caso, espero que TU demuestres que son ciertas (como mínimo en algun caso, para que podamos ver que tus análisis tienen algo de rigor).	Las afirmaciones que hace más adelante no dejan lugar a dudas de su veracidad.	184	550	economy	contradiction	-	-	-	-			
es	neutral					Más adelante haces otras afirmaciones infundadas o falsas que ya no me voy a molestar en desmentir con fuentes, sinó que te lo diré y, en todo caso, espero que TU demuestres que son ciertas (como mínimo en algun caso, para que podamos ver que tus análisis tienen algo de rigor).	Las afirmaciones que hace más adelante se contradicen con las primeras.	184	551	economy	neutral	-	-	-	-			
es	entailment					Más adelante haces otras afirmaciones infundadas o falsas que ya no me voy a molestar en desmentir con fuentes, sinó que te lo diré y, en todo caso, espero que TU demuestres que son ciertas (como mínimo en algun caso, para que podamos ver que tus análisis tienen algo de rigor).	Las afirmaciones que hace más adelante no se han desmentido con fuentes.	184	552	economy	entailment	-	-	-	-			
es	entailment					En noviembre de 2008, cuando ya era público que laSexta ofrecería el Mundial, Mediaset hizo público un comunicado para remarcar que Telecinco renunciaba "voluntariamente" a la retransmisión del Mundial.	El mundial de 2008 se ofreció en laSexta.	185	553	economy	entailment	-	-	-	-			
es	neutral					En noviembre de 2008, cuando ya era público que laSexta ofrecería el Mundial, Mediaset hizo público un comunicado para remarcar que Telecinco renunciaba "voluntariamente" a la retransmisión del Mundial.	El mundial de 2008 fue la retransmisión más seguida de laSexta.	185	554	economy	neutral	-	-	-	-			
es	contradiction					En noviembre de 2008, cuando ya era público que laSexta ofrecería el Mundial, Mediaset hizo público un comunicado para remarcar que Telecinco renunciaba "voluntariamente" a la retransmisión del Mundial.	El mundial de 2008 se ofreció en Telecinco.	185	555	economy	contradiction	-	-	-	-			
es	contradiction					En los dos mandatos anteriores, la hegemonía fue del PSOE.	En los dos mandatos anteriores, la hegemonía fue del PP	186	556	economy	contradiction	-	-	-	-			
es	entailment					En los dos mandatos anteriores, la hegemonía fue del PSOE.	Ha habido al menos dos mandatos con el PSOE	186	557	economy	entailment	-	-	-	-			
es	neutral					En los dos mandatos anteriores, la hegemonía fue del PSOE.	El PSOE fue uno de los partidos cantidatos para los dos mandatos anteriores	186	558	economy	neutral	-	-	-	-			
es	entailment					Es un interesante planteamiento.	El planteamiento en cuestión es sumamente interesante.	187	559	economy	entailment	-	-	-	-			
es	contradiction					Es un interesante planteamiento.	El planteamiento no interesa en absoluto.	187	560	economy	contradiction	-	-	-	-			
es	neutral					Es un interesante planteamiento.	Es difícil plantear un planteamiento tan bien planteado.	187	561	economy	neutral	-	-	-	-			
es	contradiction					La diversidad de legislaciones, por ejemplo, más que ahondar su división, lo que hace es permitir que convivan dentro de un mismo país diferentes modos de entender su organización.	Las diferentes legislaciones unifican el país.	188	562	economy	contradiction	-	-	-	-			
es	neutral					La diversidad de legislaciones, por ejemplo, más que ahondar su división, lo que hace es permitir que convivan dentro de un mismo país diferentes modos de entender su organización.	La diversidad de legislaciones trae mejoras en la educación.	188	563	economy	neutral	-	-	-	-			
es	entailment					La diversidad de legislaciones, por ejemplo, más que ahondar su división, lo que hace es permitir que convivan dentro de un mismo país diferentes modos de entender su organización.	Diferentes legislaciones dan lugar a la heterogeneidad.	188	564	economy	entailment	-	-	-	-			
es	entailment					Sólo es posible si estás en el tren.	Es necesario estar en el tren	189	565	economy	entailment	-	-	-	-			
es	contradiction					Sólo es posible si estás en el tren.	También es posible si estás en el avión	189	566	economy	contradiction	-	-	-	-			
es	neutral					Sólo es posible si estás en el tren.	El tren debe ser de largo recorrido	189	567	economy	neutral	-	-	-	-			
es	neutral					Deberían hacerlo, declarar conjuntamente una suspensión de pagos, mandar el euro a paseo y regresar cada uno a su moneda.	Deberían declarar la suspensión de pagos porque de lo contrario no tiene sentido mandar el euro a paseo.	190	568	economy	neutral	-	-	-	-			
es	entailment					Deberían hacerlo, declarar conjuntamente una suspensión de pagos, mandar el euro a paseo y regresar cada uno a su moneda.	Sería conveniente que declararan una suspensión de pagos y que regresaran a su moneda retirando el euro.	190	569	economy	entailment	-	-	-	-			
es	contradiction					Deberían hacerlo, declarar conjuntamente una suspensión de pagos, mandar el euro a paseo y regresar cada uno a su moneda.	Sería un error muy grave declarar conjuntamente una suspensión de pagos, y peor aún que se mandara el euro a paseo.	190	570	economy	contradiction	-	-	-	-			
es	contradiction					Lo supongo y lo proyecto en otros que suelo encontrar por aquí, con los que creo empatizar en muchos puntos desde mi "parcelita".	nunca lo proyecta	191	571	economy	contradiction	-	-	-	-			
es	entailment					Lo supongo y lo proyecto en otros que suelo encontrar por aquí, con los que creo empatizar en muchos puntos desde mi "parcelita".	Empatiza en muchos puntos	191	572	economy	entailment	-	-	-	-			
es	neutral					Lo supongo y lo proyecto en otros que suelo encontrar por aquí, con los que creo empatizar en muchos puntos desde mi "parcelita".	siempre los supone.	191	573	economy	neutral	-	-	-	-			
es	neutral					El partido político de extrema derecha España 2000, la figura histórica del Cid Campeador, el PSPV y la refinería de Castellón centran las cuatro alusiones a la actualidad e historia valencianas.	La refinería de Castellón es dirigido por el Cid Campeador, el cual es militante de España 2000.	192	574	economy	neutral	-	-	-	-			
es	entailment					El partido político de extrema derecha España 2000, la figura histórica del Cid Campeador, el PSPV y la refinería de Castellón centran las cuatro alusiones a la actualidad e historia valencianas.	Hay al menos una cosa que el Cid Campeador y el PSPV tienen en común.	192	575	economy	entailment	-	-	-	-			
es	contradiction					El partido político de extrema derecha España 2000, la figura histórica del Cid Campeador, el PSPV y la refinería de Castellón centran las cuatro alusiones a la actualidad e historia valencianas.	El PSPV no hace alusión ninguna a la actualidad e historia valenciana.	192	576	economy	contradiction	-	-	-	-			
es	entailment					No gusta lo que dice pero dice verdades como puños.	Sus verdades son incomódas para muchos.	193	577	economy	entailment	-	-	-	-			
es	neutral					No gusta lo que dice pero dice verdades como puños.	Nunca miente.	193	578	economy	neutral	-	-	-	-			
es	contradiction					No gusta lo que dice pero dice verdades como puños.	Escuchar sus verdades suele gustar a la gente.	193	579	economy	contradiction	-	-	-	-			
es	entailment					¡Y luego dicen que los jóvenes no se enteran!).	Hay gente que piensa que los jóvenes no se enteran	194	580	economy	entailment	-	-	-	-			
es	contradiction					¡Y luego dicen que los jóvenes no se enteran!).	Nadie cree que los jóvenes no se enteren	194	581	economy	contradiction	-	-	-	-			
es	neutral					¡Y luego dicen que los jóvenes no se enteran!).	La mayoría de personas que creen que los jóvenes no se enteran se relaciona poco con personas jóvenes	194	582	economy	neutral	-	-	-	-			
es	contradiction					A estos ya les cerraron el chiringuito en la COPE y por eso montaron Esradio.	Realizaban un gran trabajo en la COPE.	195	583	economy	contradiction	-	-	-	-			
es	neutral					A estos ya les cerraron el chiringuito en la COPE y por eso montaron Esradio.	La COPE y Esradio tienen una relación tormentosa.	195	584	economy	neutral	-	-	-	-			
es	entailment					A estos ya les cerraron el chiringuito en la COPE y por eso montaron Esradio.	Fueron despedidos de la COPE.	195	585	economy	entailment	-	-	-	-			
es	neutral					Es ésto, y no otra cosa, lo que los hace interesantes: Almacenan la energía hasta su uso final de una forma tan sencilla como insostenible a largo plazo.	La sencillez de su forma de almacenar energía es única.	196	586	economy	neutral	-	-	-	-			
es	contradiction					Es ésto, y no otra cosa, lo que los hace interesantes: Almacenan la energía hasta su uso final de una forma tan sencilla como insostenible a largo plazo.	La sostenibilidad a largo plazo es la mayor condición de su manera de almacenar energía.	196	587	economy	contradiction	-	-	-	-			
es	entailment					Es ésto, y no otra cosa, lo que los hace interesantes: Almacenan la energía hasta su uso final de una forma tan sencilla como insostenible a largo plazo.	A largo plazo no podrán seguir almacenando la energía como lo hacen ahora.	196	588	economy	entailment	-	-	-	-			
es	neutral					Dara igual estar con hipoteca, que alquilado, que de gratis... pero no creo que en el próximo siglo lleguemos a ese punto.	En este siglo también estamos igual.	197	589	economy	neutral	-	-	-	-			
es	entailment					Dara igual estar con hipoteca, que alquilado, que de gratis... pero no creo que en el próximo siglo lleguemos a ese punto.	Todos estarán parecido en el próximo siglo.	197	590	economy	entailment	-	-	-	-			
es	contradiction					Dara igual estar con hipoteca, que alquilado, que de gratis... pero no creo que en el próximo siglo lleguemos a ese punto.	En un futuro loes que están de hipoteca estarán mucho peor.	197	591	economy	contradiction	-	-	-	-			
es	entailment					Pero lo peor es que así como en economía destruir tejido industrial sanea y revitaliza, en lo que se refiere a uso de recursos energéticos destruir tejido industrial, infraestructuras y medios de transporte no ayuda en nada.	Destruir infraestructuras no beneficia al uso de recursos energéticos	198	592	economy	entailment	-	-	-	-			
es	neutral					Pero lo peor es que así como en economía destruir tejido industrial sanea y revitaliza, en lo que se refiere a uso de recursos energéticos destruir tejido industrial, infraestructuras y medios de transporte no ayuda en nada.	Destruir medios de transporte es beneficioso para la economía	198	593	economy	neutral	-	-	-	-			
es	contradiction					Pero lo peor es que así como en economía destruir tejido industrial sanea y revitaliza, en lo que se refiere a uso de recursos energéticos destruir tejido industrial, infraestructuras y medios de transporte no ayuda en nada.	Destruir tejido industrial perjudica la economía	198	594	economy	contradiction	-	-	-	-			
es	neutral					En otro frente, Sarko ya ha empezado a hacer reformas aceleradas para finiquitar un sistema social (empezando por atacar contra las 35h. semanales) y estado del bienestar con el que en españa no podemos ni soñar.	Las reformas se pondrán en marcha en los próximos días	199	595	economy	neutral	-	-	-	-			
es	entailment					En otro frente, Sarko ya ha empezado a hacer reformas aceleradas para finiquitar un sistema social (empezando por atacar contra las 35h. semanales) y estado del bienestar con el que en españa no podemos ni soñar.	Sarko quiere finiquitar el estado del bienestar	199	596	economy	entailment	-	-	-	-			
es	contradiction					En otro frente, Sarko ya ha empezado a hacer reformas aceleradas para finiquitar un sistema social (empezando por atacar contra las 35h. semanales) y estado del bienestar con el que en españa no podemos ni soñar.	No hay ninguna reforma en contra del estado del bienestar	199	597	economy	contradiction	-	-	-	-			
es	entailment					El imputado, defendido por el letrado Santiago Fernández, aseguró que esas personas que le habían confiado el dinero conocían el riesgo de las operaciones bursátiles.	El abogado del impuado era Santiago Fernández.	200	598	economy	entailment	-	-	-	-			
es	neutral					El imputado, defendido por el letrado Santiago Fernández, aseguró que esas personas que le habían confiado el dinero conocían el riesgo de las operaciones bursátiles.	Muchas personas perdieron mucho dinero	200	599	economy	neutral	-	-	-	-			
es	contradiction					El imputado, defendido por el letrado Santiago Fernández, aseguró que esas personas que le habían confiado el dinero conocían el riesgo de las operaciones bursátiles.	El imputado no sabía nada de las personas que le habían confiado el dinero	200	600	economy	contradiction	-	-	-	-			
es	contradiction					Precisamente porque este foro es español, y el catalán es una de la lenguas de España.	Este foro no se ha celebrado.	201	601	economy	contradiction	-	-	-	-			
es	entailment					Precisamente porque este foro es español, y el catalán es una de la lenguas de España.	El catalán es una de la lenguas de España.	201	602	economy	entailment	-	-	-	-			
es	neutral					Precisamente porque este foro es español, y el catalán es una de la lenguas de España.	Este foro se desarrolla en Cataluña.	201	603	economy	neutral	-	-	-	-			
es	neutral					Y aunque en menor medida, también se ha notado algo la crisis, como explica Luis, de 46 años, mientras termina de pelar una vistosa mandarina.	Las mandarinas son la comida preferida de Luis.	202	604	economy	neutral	-	-	-	-			
es	contradiction					Y aunque en menor medida, también se ha notado algo la crisis, como explica Luis, de 46 años, mientras termina de pelar una vistosa mandarina.	La crisis ha azotado especialmente a Luis.	202	605	economy	contradiction	-	-	-	-			
es	entailment					Y aunque en menor medida, también se ha notado algo la crisis, como explica Luis, de 46 años, mientras termina de pelar una vistosa mandarina.	Luis tiene algo para comer.	202	606	economy	entailment	-	-	-	-			
es	entailment					Ambas empresas tienen que optimizar su gestión y estar preparadas una para su privatización parcial como es el caso de AENA y la otra para la liberalización y también privatización parcial en ambos casos del 30-40%	Las empresas serán privadas entre 30-40%.	203	607	economy	entailment	-	-	-	-			
es	neutral					Ambas empresas tienen que optimizar su gestión y estar preparadas una para su privatización parcial como es el caso de AENA y la otra para la liberalización y también privatización parcial en ambos casos del 30-40%	La privatización parcial sucederá en 2025.	203	608	economy	neutral	-	-	-	-			
es	contradiction					Ambas empresas tienen que optimizar su gestión y estar preparadas una para su privatización parcial como es el caso de AENA y la otra para la liberalización y también privatización parcial en ambos casos del 30-40%	Las dos empresas se liberalizarán.	203	609	economy	contradiction	-	-	-	-			
es	entailment					Cómo me gusta el neoliberalismo.	El neoliberalismo me encanta.	204	610	economy	entailment	-	-	-	-			
es	contradiction					Cómo me gusta el neoliberalismo.	El neoliberalismo me disgusta.	204	611	economy	contradiction	-	-	-	-			
es	neutral					Cómo me gusta el neoliberalismo.	El neoliberalismo no es adecuado para la clase trabajadora.	204	612	economy	neutral	-	-	-	-			
es	contradiction					Firma y difunde la petición pidiéndole al Presidente del Deutsche Bank que acepte la vivienda ya embargada para saldar la hipoteca de Paola y le alquile la misma a un precio justo >>	Paola quiere mudarse a otro país.	205	613	economy	contradiction	-	-	-	-			
es	entailment					Firma y difunde la petición pidiéndole al Presidente del Deutsche Bank que acepte la vivienda ya embargada para saldar la hipoteca de Paola y le alquile la misma a un precio justo >>	Las posibilidades de que el Presidente del Deutsche Bank acepte la vivienda ya embargada para saldar la hipoteca de Paola y le alquile la misma a un precio justo es más probable si firma y difunde la petición.	205	614	economy	entailment	-	-	-	-			
es	neutral					Firma y difunde la petición pidiéndole al Presidente del Deutsche Bank que acepte la vivienda ya embargada para saldar la hipoteca de Paola y le alquile la misma a un precio justo >>	Un alquiler de 500 euros es justo.	205	615	economy	neutral	-	-	-	-			
es	neutral					En el caso de la urbanización Triacqua, primero realizaron los proyectos de urbanización, para establecer el coste real de lo que supone acabar toda la obra pública.	El coste real de la urbanización es muy elevado.	206	616	economy	neutral	-	-	-	-			
es	contradiction					En el caso de la urbanización Triacqua, primero realizaron los proyectos de urbanización, para establecer el coste real de lo que supone acabar toda la obra pública.	No se ha realizado ningún proyecto de urbanización en el caso de la Urbanización Triacqua	206	617	economy	contradiction	-	-	-	-			
es	entailment					En el caso de la urbanización Triacqua, primero realizaron los proyectos de urbanización, para establecer el coste real de lo que supone acabar toda la obra pública.	Primero se deben realizar los proyectos de urbanización.	206	618	economy	entailment	-	-	-	-			
es	entailment					La única solución es un sinpa y a restructurarse.	Hay un problema economico.	207	619	economy	entailment	-	-	-	-			
es	neutral					La única solución es un sinpa y a restructurarse.	El problema es causado por la sobredimensionada estructura de la empresa.	207	620	economy	neutral	-	-	-	-			
es	contradiction					La única solución es un sinpa y a restructurarse.	No hay modo de salvar esta situación economica.	207	621	economy	contradiction	-	-	-	-			
es	neutral					2.- Alguien que con poco conocimiento y un poquito de dinero extra se cree el rey del mambo y se mete en compras a precios de auténtica salvajada... aunque TODOS sabemos que no lo va a acabar de pagar y se lo van a quitar todo.	La premisa se refiere a un futbolista	208	622	economy	neutral	-	-	-	-			
es	contradiction					2.- Alguien que con poco conocimiento y un poquito de dinero extra se cree el rey del mambo y se mete en compras a precios de auténtica salvajada... aunque TODOS sabemos que no lo va a acabar de pagar y se lo van a quitar todo.	A pesar de tener poco conocimiento terminará de pagar todas las compras	208	623	economy	contradiction	-	-	-	-			
es	entailment					2.- Alguien que con poco conocimiento y un poquito de dinero extra se cree el rey del mambo y se mete en compras a precios de auténtica salvajada... aunque TODOS sabemos que no lo va a acabar de pagar y se lo van a quitar todo.	Las compras caras no se pagarán del todo	208	624	economy	entailment	-	-	-	-			
es	contradiction					Obvio, en el anarquismo no habría nada que robar...La gente es buena, la policía es mala.	En el anarquismo se robaría igualmente	209	625	economy	contradiction	-	-	-	-			
es	neutral					Obvio, en el anarquismo no habría nada que robar...La gente es buena, la policía es mala.	En las ideologías políticas a la gente se le califica de buena o mala	209	626	economy	neutral	-	-	-	-			
es	entailment					Obvio, en el anarquismo no habría nada que robar...La gente es buena, la policía es mala.	Sin el anarquismo, la gente roba	209	627	economy	entailment	-	-	-	-			
es	entailment					No he dicho que mi postura sea la única ni definitiva pero los datos que he puesto no me los he inventado.	He presentado unos datos.	210	628	economy	entailment	-	-	-	-			
es	contradiction					No he dicho que mi postura sea la única ni definitiva pero los datos que he puesto no me los he inventado.	Los datos que he presentado son definitivos.	210	629	economy	contradiction	-	-	-	-			
es	neutral					No he dicho que mi postura sea la única ni definitiva pero los datos que he puesto no me los he inventado.	Nunca invento nada.	210	630	economy	neutral	-	-	-	-			
es	neutral					Si fuera de lo segundo la empresa pondría formación de alto valor añadido pero no es el caso.	La empresa no ha puesto formación de alto valor añadido	211	631	economy	neutral	-	-	-	-			
es	contradiction					Si fuera de lo segundo la empresa pondría formación de alto valor añadido pero no es el caso.	La empresa es de lo segundo	211	632	economy	contradiction	-	-	-	-			
es	entailment					Si fuera de lo segundo la empresa pondría formación de alto valor añadido pero no es el caso.	La empresa no es de lo segundo	211	633	economy	entailment	-	-	-	-			
es	neutral					Segun el el PIB de Andalucia es superior al de Catalunya.	Aunque el PIB de Andalucia es superior al de Catalunya, hay más pobres en Andalucia.	212	634	economy	neutral	-	-	-	-			
es	contradiction					Segun el el PIB de Andalucia es superior al de Catalunya.	El PIB de Catalunya es superio al de Andalucía.	212	635	economy	contradiction	-	-	-	-			
es	entailment					Segun el el PIB de Andalucia es superior al de Catalunya.	Andalucia tiene más riqueza que Catalunya.	212	636	economy	entailment	-	-	-	-			
es	neutral					No es tan nuevo.	El estreno fue hace 10 años.	213	637	economy	neutral	-	-	-	-			
es	entailment					No es tan nuevo.	Ya tiene unos años.	213	638	economy	entailment	-	-	-	-			
es	contradiction					No es tan nuevo.	El estreno fue ayer.	213	639	economy	contradiction	-	-	-	-			
es	neutral					Lo que hay que hacer es ECHAR A LOS QUE NO SIRVEN DE UNA VEZ y mantener e incentivar a los productivos.	Se busca mantener e incentivar a los productivos	214	640	economy	neutral	-	-	-	-			
es	contradiction					Lo que hay que hacer es ECHAR A LOS QUE NO SIRVEN DE UNA VEZ y mantener e incentivar a los productivos.	A la hora de trabajar valen todos	214	641	economy	contradiction	-	-	-	-			
es	entailment					Lo que hay que hacer es ECHAR A LOS QUE NO SIRVEN DE UNA VEZ y mantener e incentivar a los productivos.	Sobra algun trabajador	214	642	economy	entailment	-	-	-	-			
es	entailment					Estaba seguro de que maquillarían la cifra para dejarla justo por debajo de los 100.000.	La cifra se quedó por debajo de los 100.000.	215	643	economy	entailment	-	-	-	-			
es	contradiction					Estaba seguro de que maquillarían la cifra para dejarla justo por debajo de los 100.000.	La cifra superó por poco los 100.000.	215	644	economy	contradiction	-	-	-	-			
es	neutral					Estaba seguro de que maquillarían la cifra para dejarla justo por debajo de los 100.000.	Las negociaciones para decidir la cifra fueron rápidas.	215	645	economy	neutral	-	-	-	-			
es	entailment					Sin embargo, si la realidad interna de estas naciones continúa con su deterioro la venta forzada de posiciones en moneda extranjera podría conducir a fuertes oscilaciones en el mercado de divisas.	El deterioro se debe a la realidad interna de las naciones.	216	646	economy	entailment	-	-	-	-			
es	contradiction					Sin embargo, si la realidad interna de estas naciones continúa con su deterioro la venta forzada de posiciones en moneda extranjera podría conducir a fuertes oscilaciones en el mercado de divisas.	La venta en moneda extranjera no conduce a oscilaciones en el mercado de divisas.	216	647	economy	contradiction	-	-	-	-			
es	neutral					Sin embargo, si la realidad interna de estas naciones continúa con su deterioro la venta forzada de posiciones en moneda extranjera podría conducir a fuertes oscilaciones en el mercado de divisas.	Los políticos tienen que definir medidas para parar el deterioro.	216	648	economy	neutral	-	-	-	-			
es	neutral					Vaya panda de golfos.	El lider de esta panda de golfos es un hombre de mediana edad.	217	649	economy	neutral	-	-	-	-			
es	contradiction					Vaya panda de golfos.	En esta panda no hay un solo miembro que no sea aplicado.	217	650	economy	contradiction	-	-	-	-			
es	entailment					Vaya panda de golfos.	Los miembros de este grupo son unos golfos.	217	651	economy	entailment	-	-	-	-			
es	neutral					Por su parte, fuentes de CC.OO. aseguraron a Europa Press que el Gobierno no ha informado de este cambio estadístico en el seno del diálogo social, si bien emplazaron cualquier valoración a la próxima comisión ejecutiva de la federación a finales de este mes.	El cambio estadístico que se ha dado este último trimestre es el más grande de esta década.	218	652	economy	neutral	-	-	-	-			
es	contradiction					Por su parte, fuentes de CC.OO. aseguraron a Europa Press que el Gobierno no ha informado de este cambio estadístico en el seno del diálogo social, si bien emplazaron cualquier valoración a la próxima comisión ejecutiva de la federación a finales de este mes.	CC.OO afirma que el seno del diálogo social está al tanto de este cambio estadístico.	218	653	economy	contradiction	-	-	-	-			
es	entailment					Por su parte, fuentes de CC.OO. aseguraron a Europa Press que el Gobierno no ha informado de este cambio estadístico en el seno del diálogo social, si bien emplazaron cualquier valoración a la próxima comisión ejecutiva de la federación a finales de este mes.	La comisión ejecutiva se reunirá a finales de este mes.	218	654	economy	entailment	-	-	-	-			
es	contradiction					Más viejo que ir a pie.	Más moderno que ir a pie.	219	655	economy	contradiction	-	-	-	-			
es	entailment					Más viejo que ir a pie.	Ir a pie no está de moda.	219	656	economy	entailment	-	-	-	-			
es	neutral					Más viejo que ir a pie.	Más saludable que ir a pie.	219	657	economy	neutral	-	-	-	-			
es	entailment					Aunque el Banco sostiene el reparto a domicilio a personas de la calle, ha tenido que restringir su actividad por la avalancha de peticiones en el resto de servicios.	Aunque el Banco sostiene el reparto a domicilio a personas de la calle, no es capaz de seguir con la misma intensidad porque también se solicitan otros servicios.	220	658	economy	entailment	-	-	-	-			
es	contradiction					Aunque el Banco sostiene el reparto a domicilio a personas de la calle, ha tenido que restringir su actividad por la avalancha de peticiones en el resto de servicios.	El Banco ha cancelado el reparto a domicilio a personas de la calle.	220	659	economy	contradiction	-	-	-	-			
es	neutral					Aunque el Banco sostiene el reparto a domicilio a personas de la calle, ha tenido que restringir su actividad por la avalancha de peticiones en el resto de servicios.	Además del reparto a domicilio a personas de la calle, el Banco está tratando de activar otros servicios auxiliares.	220	660	economy	neutral	-	-	-	-			
es	contradiction					PD: que penita pena que la unica seleccion que se va de los juegos olimpicos no se vaya por otra cosa.	Todas las selecciones siguen en los juegos olímpicos	221	661	economy	contradiction	-	-	-	-			
es	entailment					PD: que penita pena que la unica seleccion que se va de los juegos olimpicos no se vaya por otra cosa.	Un selección se ha ido de los juegos olímpicos	221	662	economy	entailment	-	-	-	-			
es	neutral					PD: que penita pena que la unica seleccion que se va de los juegos olimpicos no se vaya por otra cosa.	La selección que se ha ido es la francesa	221	663	economy	neutral	-	-	-	-			
es	neutral					Hace algún tiempo Billy compró de un agricultor un burro por $ 100.	Billy compró un burro el mes pasado.	222	664	economy	neutral	-	-	-	-			
es	contradiction					Hace algún tiempo Billy compró de un agricultor un burro por $ 100.	Nadie ha vendido un burro a Billy	222	665	economy	contradiction	-	-	-	-			
es	entailment					Hace algún tiempo Billy compró de un agricultor un burro por $ 100.	Billy compró un burro a un agricultor.	222	666	economy	entailment	-	-	-	-			
es	entailment					Las plusvalias de un 400% en bienes de primera necesidad la acabarán pagando los hijos, asi de simple.	El bienestar de la siguiente generación no está asegurada.	223	667	economy	entailment	-	-	-	-			
es	contradiction					Las plusvalias de un 400% en bienes de primera necesidad la acabarán pagando los hijos, asi de simple.	La siguiente generación no sufrirá las consecuencias de la situación económica actual.	223	668	economy	contradiction	-	-	-	-			
es	neutral					Las plusvalias de un 400% en bienes de primera necesidad la acabarán pagando los hijos, asi de simple.	Supondrá al estado un beneficio de 5 millones de euros.	223	669	economy	neutral	-	-	-	-			
es	entailment					Edito: Según esto el tabaco subió, y bastante, el año pasado: http://janmi.com/el-tabaco-sube-de-p...deja-de-fumar/	El precio del tabaco es mayor que el año pasado	224	670	economy	entailment	-	-	-	-			
es	neutral					Edito: Según esto el tabaco subió, y bastante, el año pasado: http://janmi.com/el-tabaco-sube-de-p...deja-de-fumar/	El precio medio de la cajetilla de 20 cigarrillos ha superado los 5€	224	671	economy	neutral	-	-	-	-			
es	contradiction					Edito: Según esto el tabaco subió, y bastante, el año pasado: http://janmi.com/el-tabaco-sube-de-p...deja-de-fumar/	El precio del tábaco ha bajado de manera consecutiva durante los últimos 3 años	224	672	economy	contradiction	-	-	-	-			
es	contradiction					Si lees el post que he puesto antes, veras como si puedes perder la nacionalidad española siendo español de origen y tambien pueden perderla estos mas facil los nacionalizados.	Es imposible perder la nacionalidad española si eres de origen español.	225	673	economy	contradiction	-	-	-	-			
es	neutral					Si lees el post que he puesto antes, veras como si puedes perder la nacionalidad española siendo español de origen y tambien pueden perderla estos mas facil los nacionalizados.	Cada vez hay más casos de españoles que pierden su nacionalidad española.	225	674	economy	neutral	-	-	-	-			
es	entailment					Si lees el post que he puesto antes, veras como si puedes perder la nacionalidad española siendo español de origen y tambien pueden perderla estos mas facil los nacionalizados.	Hay algunas personas que pueden perder su nacionalidad de origen.	225	675	economy	entailment	-	-	-	-			
es	entailment					Y tambien considero que el automovil es un gasto insostenible para el curri medio.	Creo que el curri medio no puede hacer frente al gasto del automovil.	226	676	economy	entailment	-	-	-	-			
es	neutral					Y tambien considero que el automovil es un gasto insostenible para el curri medio.	El automovil tiene un gasto muy elevado.	226	677	economy	neutral	-	-	-	-			
